t,rms,lo,mid,hi,air,sig
27.083,0.004571,0.00265,0.001876,0.000692,0.001069,0
27.099,0.003149,0.001075,0.001736,0.000695,0.000993,0
27.13,0.003074,0.001421,0.001338,0.000688,0.000971,0
27.133,0.00399,0.00204,0.001894,0.00068,0.001077,0
27.163,0.00341,0.001787,0.001521,0.000731,0.001009,0
27.177,0.002938,0.001718,0.001245,0.000619,0.000834,0
27.209,0.003315,0.001875,0.001279,0.000921,0.001118,0
27.225,0.003497,0.001967,0.00131,0.001123,0.001283,0
27.24,0.003981,0.002238,0.001103,0.001054,0.001207,0
27.256,0.003222,0.001894,0.001642,0.000768,0.001049,0
27.286,0.003593,0.00204,0.001485,0.000712,0.001003,0
27.301,0.003261,0.001457,0.001386,0.000695,0.00098,0
27.318,0.003627,0.001799,0.001476,0.000761,0.001032,0
27.349,0.003422,0.001915,0.001192,0.000652,0.000858,0
27.365,0.003757,0.001641,0.001884,0.000678,0.00103,0
27.38,0.003787,0.001642,0.001874,0.000616,0.001043,0
27.396,0.004465,0.002082,0.001966,0.00064,0.001063,0
27.428,0.002644,0.001285,0.0013,0.000518,0.00081,0
27.444,0.003513,0.001991,0.001575,0.000608,0.000951,0
27.46,0.003344,0.002177,0.00122,0.000565,0.000844,0
27.475,0.003402,0.001879,0.001339,0.000529,0.000817,0
27.507,0.002845,0.001188,0.001525,0.000604,0.000936,0
27.522,0.002991,0.001454,0.001543,0.000634,0.000953,0
27.537,0.00287,0.001248,0.001214,0.000502,0.000727,0
27.569,0.003232,0.001877,0.00138,0.000588,0.00088,0
27.585,0.003053,0.001427,0.001521,0.000678,0.000988,0
27.601,0.00256,0.001289,0.001201,0.000628,0.000877,0
27.617,0.002647,0.00109,0.001463,0.000629,0.000886,0
27.647,0.002541,0.001072,0.001343,0.00052,0.000761,0
27.662,0.00271,0.001378,0.001246,0.000514,0.000734,0
27.678,0.002901,0.00149,0.001349,0.000535,0.000777,0
27.709,0.002164,0.000867,0.00107,0.000547,0.000713,0
27.724,0.00245,0.001238,0.001134,0.000531,0.000764,0
27.74,0.002514,0.001087,0.001328,0.000572,0.00083,0
27.77,0.002151,0.000872,0.001169,0.000494,0.000725,0
27.772,0.00263,0.00104,0.001405,0.000591,0.000888,0
27.8,0.002899,0.001511,0.001411,0.00065,0.000991,0
27.816,0.002453,0.001043,0.001494,0.000627,0.000977,0
27.847,0.003359,0.001752,0.001686,0.000694,0.001096,0
27.862,0.002694,0.001233,0.001323,0.000628,0.000911,0
27.878,0.003239,0.001449,0.001825,0.000689,0.001075,0
27.909,0.003479,0.001472,0.00199,0.000785,0.001252,0
27.926,0.002547,0.001069,0.00158,0.000696,0.001101,0
27.941,0.002656,0.001333,0.001367,0.000637,0.000957,0
27.956,0.002051,0.000884,0.001255,0.000535,0.000831,0
27.987,0.002979,0.001494,0.001769,0.000597,0.001005,0
28.003,0.002721,0.001375,0.001448,0.000579,0.000904,0
28.019,0.002594,0.001022,0.001355,0.000478,0.000777,0
28.05,0.002399,0.000937,0.001381,0.000582,0.00092,0
28.052,0.002489,0.000968,0.001443,0.000598,0.000934,0
28.082,0.002767,0.001118,0.001621,0.000681,0.001085,0
28.097,0.002941,0.000992,0.001914,0.000677,0.001134,0
28.128,0.002767,0.001047,0.001602,0.000572,0.000934,0
28.144,0.002413,0.001131,0.001276,0.000541,0.000855,0
28.16,0.002269,0.000894,0.001399,0.000617,0.00094,0
28.176,0.003027,0.001532,0.001573,0.000609,0.000996,0
28.208,0.002454,0.001232,0.001436,0.000538,0.000871,0
28.223,0.002592,0.000733,0.001715,0.000571,0.000978,0
28.237,0.002098,0.000818,0.001291,0.000494,0.000795,0
28.268,0.002129,0.000777,0.001193,0.000494,0.000765,0
28.284,0.002072,0.001062,0.001012,0.000526,0.000765,0
28.299,0.001992,0.001126,0.001065,0.000502,0.000775,0
28.33,0.002616,0.00106,0.001441,0.000565,0.000933,0
28.333,0.00349,0.001152,0.002249,0.000661,0.001151,0
28.361,0.002707,0.001011,0.001647,0.00066,0.001047,0
28.376,0.002806,0.001602,0.001501,0.000654,0.001016,0
28.408,0.002821,0.001259,0.001449,0.000626,0.001,0
28.423,0.003152,0.001618,0.001524,0.000651,0.001014,0
28.439,0.002591,0.001063,0.00135,0.000606,0.000934,0
28.47,0.003325,0.001765,0.001885,0.000635,0.00103,0
28.472,0.004463,0.001596,0.002839,0.000846,0.001421,0
28.502,0.003588,0.001112,0.002257,0.00093,0.001452,0
28.517,0.003858,0.001151,0.00253,0.00104,0.001606,0
28.549,0.003577,0.00216,0.001556,0.000895,0.001243,0
28.563,0.002566,0.001559,0.001226,0.000699,0.001021,0
28.579,0.002985,0.00158,0.001321,0.000799,0.001122,0
28.609,0.003359,0.00168,0.002111,0.000811,0.001247,0
28.624,0.003271,0.001766,0.001937,0.00078,0.001141,0
28.64,0.00333,0.001888,0.001612,0.000745,0.001073,0
28.656,0.003022,0.001452,0.001593,0.000678,0.000941,0
28.689,0.002348,0.000906,0.001293,0.000634,0.000877,0
28.703,0.002877,0.001388,0.001198,0.000735,0.000921,0
28.718,0.002684,0.001517,0.001224,0.000615,0.000819,0
28.75,0.002719,0.001267,0.001445,0.000677,0.000938,0
28.753,0.002568,0.001148,0.001223,0.000749,0.000959,0
28.781,0.002246,0.001369,0.001043,0.000687,0.000889,0
28.798,0.003108,0.001877,0.001466,0.000755,0.001012,0
28.83,0.002953,0.001932,0.001338,0.000741,0.001005,0
28.833,0.003435,0.002122,0.001518,0.000732,0.001042,0
28.86,0.00328,0.001874,0.001479,0.000747,0.001024,0
28.876,0.003702,0.001969,0.001309,0.000702,0.000959,0
28.909,0.003033,0.001626,0.001405,0.000778,0.001105,0
28.922,0.003184,0.001982,0.001515,0.000759,0.001066,0
28.938,0.002126,0.001141,0.001001,0.000761,0.000995,0
28.969,0.0025,0.000962,0.001321,0.00079,0.001112,0
28.984,0.003117,0.001554,0.00136,0.000705,0.000957,0
29.0,0.002331,0.001149,0.001204,0.000853,0.001066,0
29.017,0.002847,0.001332,0.001419,0.000803,0.001139,0
29.047,0.002391,0.000977,0.001311,0.000734,0.001014,0
29.063,0.002924,0.000979,0.001515,0.000822,0.001199,0
29.078,0.003268,0.001266,0.002054,0.000996,0.001392,0
29.109,0.00306,0.001065,0.002092,0.000849,0.001243,0
29.125,0.00262,0.000819,0.001925,0.000789,0.001182,0
29.14,0.00334,0.001409,0.002146,0.000917,0.001441,0
29.156,0.002954,0.000819,0.001736,0.001187,0.001721,0
29.187,0.003269,0.001231,0.001972,0.000907,0.001385,0
29.204,0.003303,0.001191,0.002162,0.000911,0.001406,0
29.218,0.003243,0.00121,0.002085,0.000896,0.00136,0
29.25,0.002926,0.000856,0.002032,0.000877,0.001284,0
29.266,0.003038,0.001138,0.001961,0.000849,0.001221,0
29.281,0.003772,0.0017,0.002591,0.000901,0.001467,0
29.298,0.003523,0.001219,0.002077,0.000889,0.001356,0
29.329,0.00355,0.001228,0.00231,0.001071,0.001747,0
29.345,0.003325,0.001179,0.002224,0.001023,0.001643,0
29.361,0.003379,0.00125,0.002195,0.000754,0.001265,0
29.375,0.002891,0.001039,0.002019,0.000702,0.001153,0
29.407,0.003594,0.001352,0.002259,0.000855,0.001393,0
29.422,0.003539,0.001526,0.001878,0.000962,0.001455,0
29.439,0.003457,0.001922,0.00175,0.000946,0.001345,0
29.468,0.002994,0.000891,0.001982,0.00113,0.001522,0
29.483,0.002667,0.000932,0.001647,0.001013,0.001327,0
29.499,0.002826,0.000914,0.001593,0.000886,0.001191,0
29.529,0.002594,0.000963,0.001497,0.000892,0.001237,0
29.546,0.002926,0.001394,0.001553,0.000866,0.001239,0
29.561,0.003162,0.001317,0.001786,0.000871,0.001268,0
29.577,0.003237,0.00169,0.001678,0.000898,0.00124,0
29.608,0.002568,0.001428,0.001361,0.000677,0.00096,0
29.624,0.002494,0.00103,0.001487,0.000657,0.000987,0
29.641,0.002069,0.000823,0.001151,0.000654,0.000891,0
29.655,0.002847,0.0012,0.001353,0.000801,0.001105,0
29.687,0.002472,0.001119,0.001246,0.000684,0.000981,0
29.702,0.002175,0.001024,0.001099,0.00058,0.000839,0
29.717,0.003108,0.0014,0.001885,0.000596,0.001018,0
29.749,0.002331,0.000736,0.001506,0.000521,0.00084,0
29.764,0.002204,0.000936,0.000919,0.000442,0.000662,0
29.78,0.002231,0.001119,0.00109,0.000427,0.000647,0
29.796,0.002908,0.00163,0.001505,0.000453,0.000762,0
29.827,0.002388,0.001089,0.001184,0.000454,0.000723,0
29.843,0.002242,0.001001,0.001231,0.000444,0.000685,0
29.858,0.002746,0.001526,0.001254,0.00049,0.000723,0
29.89,0.002484,0.00109,0.001121,0.000444,0.000675,0
29.905,0.002655,0.001669,0.00095,0.000624,0.00078,0
29.921,0.002759,0.00118,0.00139,0.000966,0.001119,0
29.936,0.002359,0.001216,0.00098,0.000945,0.001068,0
29.968,0.002525,0.000836,0.001089,0.000718,0.00094,0
29.983,0.003021,0.00185,0.00102,0.000552,0.000745,0
29.998,0.0027,0.001599,0.001243,0.000499,0.000751,0
30.03,0.001454,0.000635,0.000696,0.000481,0.000615,0
30.033,0.00241,0.001229,0.001139,0.000522,0.000714,0
30.06,0.002157,0.001186,0.000843,0.000415,0.000594,0
30.076,0.003003,0.00111,0.001803,0.000478,0.000834,0
30.107,0.002785,0.001272,0.001526,0.000477,0.000767,0
30.122,0.002623,0.001326,0.000837,0.000411,0.000582,0
30.137,0.002166,0.001192,0.000664,0.000409,0.000526,0
30.168,0.002243,0.001589,0.00083,0.000448,0.000612,0
30.184,0.002013,0.001165,0.000902,0.000352,0.000525,0
30.2,0.001949,0.001006,0.000742,0.000385,0.000512,0
30.216,0.002416,0.001094,0.001262,0.000472,0.000694,0
30.246,0.002944,0.001957,0.001014,0.000461,0.000637,0
30.261,0.002021,0.001188,0.000636,0.000469,0.000573,0
30.277,0.00225,0.001348,0.000745,0.00051,0.000667,0
30.309,0.001938,0.001026,0.000738,0.000579,0.000742,0
30.325,0.002202,0.001471,0.000918,0.000601,0.000738,0
30.342,0.002994,0.001843,0.001234,0.000475,0.000725,0
30.358,0.002191,0.00123,0.000781,0.000372,0.000527,0
30.39,0.002323,0.001399,0.000948,0.000374,0.000575,0
30.394,0.002084,0.001212,0.001021,0.000394,0.000595,0
30.42,0.002384,0.001215,0.001149,0.000474,0.000698,0
30.437,0.002428,0.001572,0.000905,0.000455,0.000662,0
30.467,0.002141,0.001004,0.001149,0.000478,0.000737,0
30.483,0.002405,0.001296,0.001048,0.000555,0.000759,0
30.499,0.002459,0.000995,0.001332,0.000787,0.001049,0
30.531,0.002774,0.001363,0.001331,0.000881,0.001101,0
30.534,0.002475,0.001146,0.001315,0.000834,0.001106,0
30.56,0.002605,0.001204,0.001261,0.000676,0.001009,0
30.576,0.00284,0.001267,0.001454,0.000547,0.000852,0
30.606,0.00242,0.001551,0.000992,0.000464,0.000662,0
30.623,0.001942,0.001142,0.001026,0.000426,0.000619,0
30.637,0.003213,0.001646,0.001415,0.000517,0.000807,0
30.668,0.00229,0.000984,0.001112,0.00041,0.000659,0
30.683,0.002679,0.00171,0.001062,0.000393,0.000612,0
30.699,0.002146,0.001095,0.001062,0.000373,0.000592,0
30.729,0.002341,0.001143,0.001189,0.000401,0.00064,0
30.745,0.002327,0.00094,0.001,0.000378,0.000601,0
30.761,0.002061,0.000901,0.001107,0.00042,0.000658,0
30.776,0.002547,0.00118,0.001295,0.000515,0.000806,0
30.807,0.002971,0.001535,0.001231,0.000502,0.000751,0
30.822,0.003072,0.001837,0.001236,0.000503,0.000806,0
30.838,0.00263,0.001158,0.001263,0.000485,0.000767,0
30.868,0.003393,0.001501,0.001693,0.000534,0.00089,0
30.884,0.003075,0.001406,0.001432,0.000563,0.000893,0
30.9,0.002645,0.001155,0.00137,0.000572,0.000927,0
30.916,0.00274,0.001198,0.00143,0.000609,0.00096,0
30.947,0.002305,0.000922,0.001237,0.000594,0.000916,0
30.963,0.003009,0.001642,0.001467,0.000653,0.001019,0
30.978,0.002807,0.001069,0.001553,0.000705,0.001111,0
31.009,0.003276,0.001681,0.00173,0.000709,0.001138,0
31.024,0.003157,0.001354,0.001818,0.000888,0.001351,0
31.04,0.003329,0.001796,0.001574,0.001116,0.001552,0
31.055,0.003089,0.00164,0.001555,0.001054,0.001501,0
31.089,0.003338,0.001111,0.001955,0.001208,0.00171,0
31.102,0.003527,0.001551,0.001839,0.001041,0.001395,0
31.118,0.003494,0.001243,0.002046,0.000978,0.001367,0
31.15,0.002855,0.001335,0.001607,0.000813,0.001145,0
31.152,0.002856,0.001395,0.001788,0.000762,0.001136,0
31.185,0.002602,0.001057,0.001484,0.00075,0.00104,0
31.197,0.00309,0.00163,0.001566,0.000782,0.001137,0
31.228,0.003555,0.001608,0.001854,0.000742,0.001104,0
31.244,0.0033,0.001973,0.001546,0.000847,0.00108,0
31.26,0.002836,0.001391,0.001575,0.000796,0.001085,0
31.277,0.004418,0.002916,0.001648,0.000838,0.001155,0
31.305,0.00503,0.002068,0.001754,0.000805,0.001104,0
31.322,0.003424,0.001486,0.001694,0.000695,0.001,0
31.337,0.003591,0.002424,0.001343,0.000768,0.001036,0
31.369,0.002965,0.00115,0.001518,0.000939,0.001278,0
31.384,0.00342,0.001399,0.002117,0.001,0.001422,0
31.4,0.003544,0.002168,0.001454,0.000729,0.001034,0
31.416,0.003826,0.002285,0.001641,0.000787,0.001135,0
31.446,0.003723,0.001783,0.001986,0.000783,0.001177,0
31.463,0.003115,0.001253,0.001638,0.000839,0.001175,0
31.478,0.002853,0.001115,0.001606,0.000717,0.001067,0
31.511,0.002135,0.00083,0.001309,0.000695,0.000996,0
31.513,0.003001,0.001596,0.001723,0.000739,0.001075,0
31.541,0.002829,0.000943,0.001725,0.000843,0.00118,0
31.557,0.002642,0.001017,0.001631,0.0007,0.001055,0
31.588,0.003536,0.001823,0.001728,0.000788,0.001129,1
31.604,0.003833,0.001656,0.002249,0.000828,0.001303,0
31.619,0.004469,0.001668,0.00295,0.001039,0.001536,0
31.651,0.003934,0.001206,0.002664,0.000848,0.001362,0
31.654,0.003794,0.001345,0.002534,0.00081,0.001317,0
31.681,0.003085,0.001176,0.001878,0.000875,0.001228,1
31.698,0.003516,0.001337,0.001954,0.001007,0.001407,0
31.728,0.006125,0.002077,0.002277,0.002055,0.002309,0
31.744,0.008883,0.002672,0.003448,0.004445,0.004575,0
31.759,0.009366,0.004981,0.002607,0.003855,0.003927,0
31.791,0.010686,0.004502,0.002838,0.003997,0.004185,0
31.794,0.008439,0.004795,0.002061,0.001983,0.002149,0
31.824,0.005553,0.002777,0.001529,0.001462,0.001573,0
31.84,0.005311,0.001772,0.001324,0.001917,0.001761,0
31.854,0.005863,0.003179,0.001579,0.001327,0.00151,0
31.886,0.005442,0.002781,0.001727,0.000995,0.001243,0
31.901,0.007096,0.004886,0.001639,0.001121,0.001277,0
31.917,0.009368,0.005176,0.001474,0.001143,0.001485,0
31.948,0.005214,0.003424,0.001546,0.000938,0.001198,0
31.963,0.005174,0.002272,0.001516,0.001148,0.001242,0
31.979,0.003949,0.001612,0.001129,0.001259,0.001246,0
32.01,0.0037,0.001567,0.001271,0.001149,0.001184,0
32.012,0.003164,0.001276,0.001385,0.000814,0.000953,0
32.041,0.002374,0.001488,0.000834,0.000701,0.000765,0
32.056,0.002384,0.001391,0.00089,0.000684,0.000745,0
32.087,0.002508,0.001194,0.000956,0.000531,0.000656,0
32.102,0.002,0.001092,0.000926,0.000532,0.000651,0
32.12,0.001817,0.000722,0.000864,0.000538,0.000621,0
32.134,0.001753,0.000622,0.00094,0.000441,0.000585,0
32.165,0.001848,0.001047,0.000747,0.000415,0.000526,0
32.181,0.002505,0.001168,0.000679,0.000415,0.000508,0
32.197,0.002166,0.001028,0.000718,0.00035,0.000479,0
32.228,0.001268,0.000639,0.00061,0.000354,0.000468,0
32.244,0.00147,0.00073,0.000619,0.000336,0.000469,0
32.26,0.002016,0.001073,0.000812,0.000301,0.000457,0
32.275,0.001702,0.00074,0.000891,0.000314,0.000481,0
32.306,0.001241,0.000475,0.000655,0.000263,0.000391,0
32.321,0.001613,0.001195,0.000529,0.00026,0.000369,0
32.336,0.001389,0.000594,0.000647,0.000251,0.00037,0
32.368,0.00163,0.000865,0.000657,0.000272,0.000388,0
32.384,0.001536,0.001111,0.000678,0.000249,0.00039,0
32.4,0.001139,0.000489,0.00078,0.000252,0.000413,0
32.415,0.001556,0.00092,0.000768,0.000271,0.000421,0
32.447,0.001356,0.000647,0.000756,0.00026,0.000408,0
32.462,0.001669,0.001025,0.000781,0.000316,0.000451,0
32.477,0.001336,0.000767,0.000759,0.000248,0.000394,0
32.509,0.001032,0.000388,0.000711,0.00023,0.000378,0
32.525,0.001879,0.001011,0.000764,0.000239,0.000395,0
32.54,0.001499,0.000843,0.000685,0.000239,0.000377,0
32.556,0.001263,0.000825,0.000616,0.00024,0.000365,0
32.587,0.001393,0.00099,0.000584,0.00017,0.000279,0
32.602,0.002304,0.001552,0.000608,0.000176,0.000293,0
32.618,0.001614,0.000905,0.000602,0.000218,0.000316,0
32.649,0.001137,0.000793,0.000566,0.000167,0.00027,0
32.666,0.001344,0.000874,0.000582,0.000165,0.000274,0
32.681,0.001508,0.00082,0.000559,0.000177,0.000276,0
32.695,0.001218,0.000845,0.000515,0.00015,0.000247,0
32.727,0.001336,0.00102,0.000513,0.000171,0.000261,0
32.741,0.001161,0.000862,0.000494,0.000152,0.00024,0
32.757,0.001068,0.000627,0.000546,0.000154,0.000259,0
32.788,0.001682,0.000843,0.000779,0.000196,0.00035,0
32.803,0.001492,0.000676,0.000878,0.000187,0.000375,0
32.821,0.00137,0.000688,0.000922,0.000212,0.000398,0
32.835,0.001495,0.00083,0.000909,0.000201,0.000391,0
32.867,0.001443,0.000737,0.000893,0.000202,0.000387,0
32.881,0.001675,0.000819,0.000999,0.000219,0.000428,0
32.898,0.00163,0.000686,0.001118,0.000241,0.000478,0
32.929,0.001766,0.000886,0.001216,0.000266,0.000518,0
32.945,0.001536,0.000503,0.001343,0.000272,0.000559,0
32.961,0.001929,0.001058,0.001123,0.000241,0.000477,0
32.976,0.000975,0.000518,0.000625,0.000167,0.00029,0
33.007,0.00138,0.000971,0.000648,0.000166,0.000297,0
33.022,0.001387,0.000772,0.000896,0.000217,0.000402,0
33.037,0.001222,0.000627,0.000851,0.000212,0.000391,0
33.068,0.001286,0.000542,0.000887,0.000203,0.000391,0
33.084,0.001576,0.000712,0.001204,0.000246,0.000506,0
33.101,0.001644,0.000772,0.001239,0.000259,0.000522,0
33.115,0.001759,0.001131,0.000957,0.000214,0.000417,0
33.148,0.00121,0.000551,0.000923,0.000206,0.000402,0
33.162,0.00145,0.000922,0.000868,0.000189,0.000372,0
33.178,0.000983,0.000558,0.000631,0.000164,0.000287,0
33.209,0.00112,0.000599,0.00069,0.000165,0.000305,0
33.224,0.001411,0.000928,0.000702,0.000168,0.000309,0
33.243,0.001012,0.000666,0.000502,0.000132,0.000232,0
33.256,0.00104,0.000451,0.000671,0.000154,0.000294,0
33.287,0.001958,0.000811,0.001263,0.000256,0.000529,0
33.302,0.001925,0.000812,0.001379,0.000278,0.000576,0
33.318,0.001656,0.000623,0.001357,0.000269,0.000565,0
33.35,0.001485,0.00072,0.001131,0.000231,0.000474,0
33.352,0.001248,0.000464,0.001,0.000208,0.000425,0
33.382,0.001505,0.000799,0.001071,0.000225,0.000456,0
33.397,0.001451,0.0006,0.001098,0.000233,0.000465,0
33.43,0.001072,0.000464,0.000801,0.000183,0.000351,0
33.434,0.001148,0.000761,0.000457,0.00016,0.000248,0
33.46,0.001079,0.000716,0.000434,0.000133,0.000221,0
33.477,0.001332,0.000631,0.000949,0.000196,0.0004,0
33.507,0.001242,0.000726,0.000657,0.000161,0.000294,0
33.525,0.000849,0.000494,0.000433,0.00014,0.000221,0
33.538,0.00082,0.000428,0.000478,0.000152,0.000243,0
33.569,0.000849,0.000456,0.000407,0.000143,0.00022,0
33.585,0.000945,0.000522,0.000543,0.000146,0.000258,0
33.6,0.000892,0.000486,0.00043,0.000163,0.000247,0
33.618,0.001112,0.000722,0.000489,0.000152,0.000243,0
33.646,0.001248,0.000766,0.000523,0.00016,0.000258,0
33.662,0.001282,0.000653,0.000445,0.000147,0.000232,0
33.677,0.001261,0.000621,0.000854,0.0002,0.000375,0
33.71,0.001333,0.00084,0.000691,0.000178,0.000318,0
33.714,0.00079,0.000467,0.000399,0.000142,0.000218,0
33.74,0.001053,0.000617,0.000422,0.000145,0.000229,0
33.756,0.001157,0.00073,0.000583,0.000152,0.000271,0
33.788,0.001165,0.000653,0.000733,0.000176,0.000328,0
33.804,0.001233,0.000594,0.000732,0.000178,0.000328,0
33.818,0.001194,0.000388,0.000926,0.000202,0.000394,0
33.85,0.001616,0.000627,0.001332,0.000265,0.000551,0
33.853,0.0016,0.000543,0.001293,0.000258,0.000534,0
33.88,0.001339,0.000695,0.000629,0.000155,0.000283,0
33.899,0.00088,0.000561,0.000416,0.00013,0.000213,0
33.927,0.000986,0.000589,0.000473,0.000132,0.000226,0
33.943,0.000959,0.000593,0.000437,0.00016,0.000244,0
33.958,0.000872,0.000575,0.00037,0.000128,0.000198,0
33.991,0.000837,0.000455,0.000243,0.000119,0.000162,0
33.994,0.001059,0.000512,0.00066,0.000169,0.000299,0
34.021,0.001169,0.00068,0.000694,0.00017,0.000312,0
34.037,0.000976,0.000419,0.000665,0.000159,0.000294,0
34.067,0.001067,0.000632,0.000542,0.000146,0.000254,0
34.083,0.001461,0.001088,0.000492,0.00015,0.000247,0
34.098,0.001021,0.000546,0.000702,0.000162,0.000307,0
34.129,0.000874,0.000481,0.000351,0.000126,0.00019,0
34.145,0.001239,0.000824,0.000632,0.000155,0.000282,0
34.16,0.001078,0.000466,0.000655,0.000156,0.000289,0
34.177,0.000763,0.000397,0.000366,0.000131,0.000201,0
34.207,0.001077,0.000694,0.000383,0.00013,0.000208,0
34.223,0.001224,0.000837,0.000468,0.00016,0.00025,0
34.239,0.00118,0.000737,0.00046,0.000155,0.00025,0
34.272,0.001131,0.000685,0.000455,0.000158,0.000248,0
34.274,0.001178,0.000649,0.000449,0.000173,0.000271,0
34.301,0.00137,0.000793,0.000639,0.000255,0.000433,0
34.317,0.00136,0.000654,0.000772,0.000265,0.000447,0
34.348,0.00152,0.000899,0.00081,0.000275,0.000468,0
34.364,0.001894,0.000967,0.001108,0.000326,0.00059,0
34.379,0.001841,0.000951,0.00108,0.000342,0.000608,0
34.411,0.001826,0.000882,0.001102,0.000384,0.000663,0
34.414,0.001657,0.000858,0.000891,0.000309,0.000555,0
34.441,0.001831,0.001006,0.000778,0.000382,0.000656,0
34.456,0.001768,0.000912,0.000699,0.000349,0.000599,0
34.487,0.001788,0.00091,0.000883,0.00036,0.000637,0
34.503,0.001815,0.000977,0.000823,0.000329,0.000602,0
34.519,0.001361,0.00065,0.000729,0.000314,0.000554,0
34.552,0.00132,0.000755,0.000576,0.000196,0.000335,0
34.556,0.001251,0.000517,0.000676,0.000215,0.000362,0
34.584,0.001353,0.000475,0.000902,0.000241,0.00044,0
34.6,0.001378,0.000559,0.000943,0.000248,0.000445,0
34.615,0.001383,0.000577,0.000897,0.000243,0.000438,0
34.647,0.001255,0.000433,0.000871,0.000254,0.000457,0
34.663,0.001214,0.000351,0.000899,0.000236,0.00044,0
34.679,0.001508,0.00079,0.000757,0.000234,0.000405,0
34.71,0.001617,0.000662,0.000786,0.000242,0.000426,0
34.712,0.001464,0.000582,0.00059,0.000231,0.000375,0
34.742,0.001317,0.000563,0.000598,0.000221,0.00037,0
34.757,0.001172,0.000546,0.000682,0.000236,0.000382,0
34.789,0.001477,0.000838,0.000686,0.000235,0.000376,0
34.805,0.00154,0.000844,0.000654,0.00022,0.000369,0
34.82,0.001719,0.000752,0.000816,0.000228,0.000416,0
34.837,0.001433,0.00065,0.000787,0.000234,0.000417,0
34.867,0.001338,0.00051,0.00075,0.000228,0.000409,0
34.884,0.001371,0.000566,0.000828,0.00025,0.000454,0
34.899,0.001405,0.000582,0.000595,0.000238,0.000407,0
34.932,0.001218,0.000516,0.000741,0.000252,0.000437,0
34.935,0.001485,0.000609,0.000871,0.000286,0.000493,0
34.961,0.001398,0.000665,0.00065,0.000264,0.000441,0
34.977,0.001366,0.000587,0.000666,0.000277,0.000462,0
35.008,0.001354,0.000603,0.000722,0.00027,0.000467,0
35.024,0.001416,0.000627,0.000809,0.000276,0.000461,0
35.039,0.001381,0.000568,0.000735,0.00027,0.000469,0
35.07,0.00172,0.000726,0.000833,0.00028,0.000493,0
35.073,0.001677,0.000729,0.000912,0.000288,0.000509,0
35.101,0.00161,0.00073,0.000775,0.000254,0.000425,0
35.118,0.00148,0.000736,0.000629,0.000216,0.000347,0
35.148,0.001509,0.00068,0.00061,0.000222,0.000351,0
35.164,0.001468,0.000662,0.000597,0.000249,0.000413,0
35.179,0.001212,0.000732,0.000559,0.000209,0.000325,0
35.21,0.001109,0.000571,0.000561,0.000204,0.00032,0
35.213,0.000973,0.000396,0.000536,0.000209,0.000329,0
35.24,0.000793,0.000436,0.000326,0.0002,0.000289,0
35.256,0.000901,0.000485,0.000369,0.000212,0.000339,0
35.287,0.000964,0.000407,0.000562,0.000236,0.000373,0
35.302,0.001256,0.000507,0.000794,0.000264,0.000441,0
35.318,0.001171,0.000617,0.000747,0.000252,0.000406,0
35.349,0.001107,0.000618,0.000516,0.000239,0.000354,0
35.364,0.00108,0.000655,0.000422,0.000228,0.000345,0
35.379,0.000936,0.000363,0.00046,0.000238,0.000332,0
35.41,0.001028,0.000477,0.000583,0.000255,0.000373,0
35.413,0.001165,0.000609,0.000565,0.000233,0.000353,0
35.441,0.001078,0.000375,0.000668,0.000261,0.000412,0
35.458,0.001305,0.000494,0.000833,0.000288,0.00045,0
35.489,0.001129,0.000527,0.000667,0.000247,0.000386,0
35.505,0.001224,0.000581,0.0005,0.000227,0.000337,0
35.52,0.001119,0.000565,0.000547,0.000235,0.00037,0
35.537,0.001031,0.000522,0.00046,0.000249,0.000364,0
35.566,0.000946,0.000445,0.000474,0.00024,0.000345,0
35.581,0.001133,0.000578,0.000529,0.000244,0.000351,0
35.597,0.001075,0.000583,0.000447,0.000257,0.000372,0
35.629,0.001029,0.000527,0.000493,0.000249,0.000368,0
35.632,0.001215,0.000444,0.000613,0.000289,0.000427,0
35.66,0.001258,0.000549,0.000631,0.000289,0.00044,0
35.675,0.001299,0.000581,0.000703,0.000308,0.000469,0
35.706,0.00171,0.000897,0.000809,0.000317,0.000527,0
35.724,0.001514,0.000654,0.000745,0.000297,0.000475,0
35.738,0.001154,0.000644,0.000565,0.000277,0.000405,0
35.768,0.000882,0.000431,0.000377,0.000267,0.000376,0
35.784,0.000968,0.000326,0.00047,0.000269,0.000391,0
35.799,0.001127,0.000573,0.000531,0.00028,0.000425,0
35.817,0.001493,0.000618,0.000888,0.000315,0.000536,0
35.847,0.001531,0.000693,0.000898,0.000333,0.000543,0
35.862,0.001362,0.000428,0.000831,0.000324,0.000527,0
35.878,0.001358,0.000709,0.000618,0.000273,0.000433,0
35.911,0.001054,0.000481,0.000448,0.000284,0.000436,0
35.914,0.001381,0.000754,0.000512,0.000271,0.000417,0
35.939,0.001181,0.00057,0.000508,0.000294,0.000464,0
35.972,0.001236,0.000623,0.000543,0.000266,0.000416,0
35.974,0.001409,0.00066,0.000682,0.000278,0.00043,0
36.004,0.001711,0.000844,0.000803,0.00029,0.000466,0
36.018,0.001336,0.000733,0.000635,0.00028,0.000418,0
36.049,0.001125,0.000535,0.00047,0.00028,0.000404,0
36.065,0.001071,0.000518,0.000458,0.000292,0.000421,0
36.08,0.001442,0.000765,0.000558,0.000279,0.000417,0
