t,rms_l,rms_r,onset_l,onset_r,zcr_l,zcr_r,band_low_l,band_low_r,drive_l,drive_r,agc
46.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4.728
46.558,0.0,0.00227,0.0,0.0,0.0,0.0302,0.0,0.00528,0,34,4.923
46.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,4.769
46.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4.622
46.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.48
46.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.343
46.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.212
46.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.086
46.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.965
46.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.849
46.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.737
46.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.63
46.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.527
46.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.428
46.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.332
46.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.241
46.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.153
46.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.069
46.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.988
46.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.91
46.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.835
46.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.763
46.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.694
46.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.627
47.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.563
47.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.502
47.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.443
47.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.387
47.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.332
47.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.28
47.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.23
47.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.182
47.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.135
47.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.091
47.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.048
47.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.007
47.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.967
47.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.93
47.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.893
47.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.858
47.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.824
47.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.792
47.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.761
47.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.731
47.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.703
47.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.675
47.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.648
47.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.623
47.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.599
47.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.575
47.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.553
47.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.531
47.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.51
47.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.49
47.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.471
47.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.452
47.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.435
47.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.418
47.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.401
47.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.386
47.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.37
47.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.356
47.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.342
47.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.329
47.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.316
47.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.303
47.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.291
47.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.28
47.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.269
47.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.258
47.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.248
47.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.239
47.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.229
47.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.22
48.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.212
48.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.203
48.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.195
48.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.188
48.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.18
48.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.173
48.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.166
48.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.16
48.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.154
48.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.148
48.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.142
48.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.136
48.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.131
48.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.126
48.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.121
48.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.116
48.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.112
48.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.107
48.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.103
48.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.099
48.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.095
48.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.091
48.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.088
48.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.084
48.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.081
48.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.078
48.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.075
48.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.072
48.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.069
48.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.066
48.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.064
48.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.061
48.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.059
48.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.057
48.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.054
48.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.052
48.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.05
48.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.048
48.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.046
48.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.044
48.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.043
48.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.041
48.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.039
48.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.038
48.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.036
48.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.035
48.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.034
48.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.032
48.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.031
48.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.03
49.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.029
49.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.028
49.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.026
49.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.025
49.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.024
49.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.023
49.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.023
49.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.022
49.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.021
49.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.02
49.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.019
49.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.018
49.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.018
49.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.017
49.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.016
49.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.016
49.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.015
49.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.015
49.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.014
49.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.013
49.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.013
49.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.012
49.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.012
49.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.011
49.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.011
49.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.011
49.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.01
49.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.01
49.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.009
49.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.009
49.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.009
49.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.008
49.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.008
49.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.008
49.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.007
49.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.007
49.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.007
49.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.007
49.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.006
49.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.006
49.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.006
49.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.006
49.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
49.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
49.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
49.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
49.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
49.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
49.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
49.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
50.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
50.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
50.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
50.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
50.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
50.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
50.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
50.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
50.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
50.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
50.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
50.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
50.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
50.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
51.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
51.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
51.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
51.299,0.00413,0.00397,0.0,0.0,0.1846,0.1741,0.00695,0.00725,18,18,1.768
51.319,0.00608,0.00679,0.102,0.162,0.1783,0.1491,0.00878,0.00991,62,83,2.281
51.339,0.00601,0.00683,0.0,0.0,0.1721,0.1835,0.01448,0.01738,54,65,2.852
51.358,0.00707,0.00642,0.071,0.0,0.2784,0.2972,0.01122,0.00791,88,51,3.335
51.378,0.00598,0.00458,0.0,0.0,0.0824,0.0938,0.01254,0.00997,68,50,3.744
51.399,0.00579,0.00279,0.0,0.0,0.1314,0.2065,0.00932,0.0063,61,38,4.091
51.419,0.00471,0.0035,0.0,0.0,0.1449,0.1303,0.0094,0.00722,58,44,4.384
51.438,0.00457,0.00373,0.0,0.0,0.1679,0.1241,0.00873,0.00599,58,45,4.632
51.459,0.00526,0.00599,0.035,0.118,0.097,0.0605,0.01084,0.0134,93,154,4.812
51.479,0.00624,0.00766,0.058,0.123,0.1168,0.0918,0.01164,0.01359,118,173,4.899
51.498,0.00716,0.0074,0.064,0.0,0.0834,0.0594,0.01742,0.01896,150,126,5.068
51.519,0.0,0.00331,0.0,0.0,0.0,0.0845,0.0,0.00609,28,62,5.211
51.539,0.0,0.00427,0.0,0.0,0.0,0.1272,0.0,0.0087,5,65,5.332
51.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,5.163
51.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4.999
51.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.843
51.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.692
51.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.547
51.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.408
51.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.274
51.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.146
51.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.023
51.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.904
51.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.79
51.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.681
51.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.576
51.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.475
51.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.378
51.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.284
51.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.195
51.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.109
51.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.026
51.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.947
51.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.87
51.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.797
51.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.727
52.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.659
52.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.594
52.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.531
52.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.471
52.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.414
52.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.358
52.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.305
52.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.254
52.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.205
52.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.157
52.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.112
52.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.068
52.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.026
52.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.986
52.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.948
52.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.91
52.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.875
52.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.84
52.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.807
52.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.776
52.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.745
52.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.716
52.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.688
52.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.661
52.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.635
52.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.61
52.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.586
52.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.563
52.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.541
52.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.52
52.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.5
52.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.48
52.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.461
52.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.443
52.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.426
52.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.409
52.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.393
52.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.378
52.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.363
52.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.349
52.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.335
