t,rms_l,rms_r,onset_l,onset_r,zcr_l,zcr_r,band_low_l,band_low_r,drive_l,drive_r,agc
12.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.907
12.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.871
12.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.837
12.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.804
12.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.773
12.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.742
12.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.713
12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.685
12.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.659
12.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.633
12.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.608
12.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.584
12.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.561
12.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.539
12.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.518
12.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.498
12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.478
12.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.459
12.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.441
12.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.424
12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.407
12.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.392
12.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.376
12.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.361
12.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.347
12.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.334
12.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.321
12.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.308
12.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.296
12.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.284
12.951,0.0,0.00245,0.0,0.0,0.0,0.1303,0.0,0.0052,0,14,2.008
12.971,0.00376,0.0036,0.0,0.0,0.1804,0.2023,0.00606,0.00667,24,26,2.621
12.991,0.00573,0.0066,0.233,0.429,0.1679,0.1241,0.00911,0.01142,115,166,2.621
13.011,0.00669,0.00771,0.15,0.225,0.2158,0.2221,0.0129,0.01505,107,148,2.811
13.031,0.00533,0.004,0.0,0.0,0.2815,0.2628,0.00873,0.00647,56,55,3.301
13.052,0.00575,0.00508,0.0,0.14,0.0813,0.1095,0.01218,0.01111,60,120,3.674
13.071,0.00648,0.00309,0.112,0.0,0.1762,0.2231,0.0095,0.00665,119,53,4.031
13.092,0.00468,0.00448,0.0,0.149,0.1303,0.1147,0.00975,0.00789,70,135,4.334
13.11,0.00273,0.00263,0.0,0.0,0.1929,0.1126,0.00812,0.00762,50,60,4.589
13.131,0.00526,0.00558,0.256,0.347,0.1335,0.1345,0.01103,0.01185,190,200,4.531
13.151,0.00632,0.0082,0.156,0.521,0.0615,0.0302,0.01426,0.0177,180,237,4.437
13.171,0.00635,0.007,0.0,0.0,0.1293,0.1022,0.0131,0.0154,101,121,4.677
13.19,0.00227,0.00343,0.0,0.0,0.1835,0.1147,0.00317,0.00529,41,57,4.88
13.212,0.00354,0.00511,0.0,0.207,0.1679,0.1157,0.00751,0.01069,50,197,4.867
13.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,57,4.716
13.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,4.57
13.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4.43
13.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.296
13.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.166
13.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.042
13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.923
13.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.808
13.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.698
13.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.592
13.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.491
13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.393
13.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.299
13.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.209
13.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.123
13.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.039
13.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.959
13.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.883
13.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.809
13.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.738
13.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.67
13.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.604
13.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.541
13.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.481
13.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.423
13.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.367
13.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.313
13.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.262
13.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.212
13.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.165
13.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.119
13.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.075
13.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.033
13.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.993
13.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.954
13.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.916
13.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.88
13.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.846
13.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.813
14.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.781
14.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.75
14.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.721
14.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.693
14.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.665
14.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.639
14.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.614
14.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.59
14.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.567
14.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.545
14.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.523
14.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.503
14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.483
14.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.464
14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.446
14.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.429
14.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.412
14.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.396
14.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.38
14.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.365
14.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.351
14.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.337
14.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.324
14.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.311
14.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.299
14.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.287
14.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.276
14.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.265
14.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.255
14.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.245
14.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.235
14.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.226
14.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.217
14.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.209
14.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.2
14.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.193
14.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.185
14.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.178
14.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.171
14.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.164
14.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.158
14.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.151
14.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.146
14.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.14
14.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.134
14.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.129
14.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.124
14.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.119
14.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.114
14.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.11
15.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.106
15.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.102
15.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.098
15.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.094
15.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.09
15.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.087
15.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.083
15.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.08
15.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.077
15.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.074
15.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.071
15.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.068
15.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.065
15.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.063
15.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.06
15.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.058
15.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.056
15.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.054
15.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.051
15.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.049
15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.047
15.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.046
15.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.044
15.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.042
15.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.04
15.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.039
15.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.037
15.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.036
15.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.034
15.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.033
15.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.032
15.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.031
15.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.029
15.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.028
15.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.027
15.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.026
15.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.025
15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.024
15.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.023
15.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.022
15.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.021
15.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.02
15.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.02
15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.019
15.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.018
15.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.017
15.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.017
15.951,0.0,0.00254,0.0,0.0,0.0,0.1011,0.0,0.00608,0,14,1.782
15.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1.751
15.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.722
16.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.693
16.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.666
16.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.64
16.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.615
16.091,0.00115,0.00119,0.0,0.0,0.2023,0.2002,0.0026,0.0027,8,8,2.288
16.112,0.00061,0.00082,0.0,0.0,0.2357,0.22,0.00171,0.00223,7,8,2.858
16.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.785
16.151,0.00076,0.00076,0.0,0.0,0.2252,0.2273,0.00193,0.00202,8,8,3.279
16.171,0.00067,0.00059,0.0,0.0,0.196,0.1887,0.00183,0.0015,9,8,3.696
16.191,0.00136,0.00121,0.0,0.0,0.1867,0.1846,0.00422,0.00389,20,19,4.05
16.212,0.0005,0.00067,0.0,0.0,0.1648,0.1648,0.00154,0.00177,11,12,4.349
16.232,0.0011,0.00099,0.0,0.0,0.1429,0.1408,0.00316,0.00294,18,17,4.603
16.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,4.462
16.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.326
16.292,0.00198,0.00205,0.0,0.0,0.147,0.1554,0.00573,0.00594,31,32,4.583
16.311,0.00182,0.00191,0.0,0.0,0.2127,0.1919,0.00426,0.00451,28,30,4.8
16.331,0.00295,0.00291,0.0,0.0,0.1846,0.1981,0.00534,0.00517,40,39,4.985
16.352,0.00906,0.00889,0.941,1.0,0.0792,0.0667,0.01743,0.01695,180,179,4.839
16.372,0.00857,0.00862,0.0,0.0,0.1449,0.1429,0.01928,0.01944,142,143,5.017
16.391,0.01022,0.01033,0.4,0.463,0.0876,0.1022,0.0192,0.01943,233,233,4.909
16.412,0.0094,0.00932,0.0,0.0,0.0991,0.0949,0.01696,0.01674,142,141,5.077
16.431,0.00774,0.0078,0.0,0.0,0.0938,0.0938,0.01572,0.01584,116,116,5.218
16.451,0.00434,0.00433,0.0,0.0,0.122,0.1178,0.00996,0.00997,79,79,5.338
16.47,0.00248,0.00259,0.0,0.0,0.1731,0.1564,0.00549,0.00563,48,49,5.44
16.491,0.00317,0.00314,0.0,0.0,0.0792,0.0813,0.00631,0.00628,50,50,5.526
16.511,0.00405,0.004,0.0,0.0,0.0657,0.0574,0.00694,0.00688,59,59,5.599
16.532,0.00445,0.00452,0.0,0.0,0.0709,0.0876,0.007,0.00719,63,65,5.66
16.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,5.478
16.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,5.302
16.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.133
16.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.971
16.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.816
16.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.666
16.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.522
16.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.384
16.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.251
16.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.124
16.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.001
16.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.884
16.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.771
16.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.662
16.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.558
16.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.457
16.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.361
16.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.268
16.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.179
16.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.094
16.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.012
16.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.933
16.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.857
17.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.784
17.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.714
17.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.647
17.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.583
17.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.521
17.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.461
17.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.404
17.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.349
17.171,0.00141,0.00147,0.0,0.0,0.0709,0.0647,0.00438,0.00462,15,16,2.909
17.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2.834
17.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.762
17.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.693
17.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.627
17.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.563
17.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.502
17.311,0.00401,0.00358,0.0,0.0,0.0647,0.0647,0.00982,0.00868,37,33,3.039
17.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,2.959
17.352,0.00548,0.0052,0.153,0.101,0.0719,0.0574,0.01178,0.01118,115,91,3.323
17.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,17,3.232
17.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3.144
17.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3.06
17.431,0.00264,0.0,0.0,0.0,0.0647,0.0,0.00668,0.0,29,0,3.511
17.452,0.00255,0.0,0.0,0.0,0.0792,0.0,0.00637,0.0,32,0,3.893
17.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,3.78
17.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3.671
17.512,0.00297,0.00264,0.0,0.0,0.0657,0.0824,0.00714,0.00636,37,33,4.028
17.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,3.91
17.551,0.00343,0.003,0.0,0.0,0.0719,0.0824,0.00733,0.00669,42,37,4.231
17.572,0.00316,0.00335,0.0,0.0,0.0845,0.0719,0.00804,0.00853,46,49,4.502
17.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,4.365
17.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4.233
17.631,0.00278,0.00256,0.0,0.0,0.0803,0.0824,0.00618,0.00554,37,34,4.504
17.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,4.367
17.671,0.00319,0.00313,0.0,0.0,0.0626,0.0584,0.00701,0.00708,43,43,4.618
17.691,0.00228,0.00235,0.0,0.0,0.0813,0.0605,0.00629,0.00646,39,40,4.83
17.711,0.00303,0.00272,0.0,0.0,0.0667,0.0584,0.00737,0.00685,48,44,5.009
17.73,0.00462,0.00455,0.158,0.192,0.0532,0.049,0.01005,0.00995,169,184,5.006
17.751,0.0,0.00178,0.0,0.0,0.0,0.0772,0.0,0.00644,32,66,5.158
17.772,0.00243,0.00237,0.0,0.0,0.0678,0.0657,0.00603,0.00579,41,45,5.287
17.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,5.119
17.811,0.0,0.00249,0.0,0.0,0.0,0.0574,0.0,0.00601,1,41,5.255
17.832,0.00497,0.00487,0.0,0.253,0.0229,0.0146,0.01208,0.01185,77,181,5.203
17.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,5.038
17.871,0.00393,0.00375,0.0,0.0,0.0532,0.0532,0.00897,0.00853,60,59,5.186
17.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,5.022
17.91,0.00325,0.00312,0.0,0.0,0.0636,0.0719,0.00774,0.0075,51,50,5.172
17.931,0.00387,0.00371,0.0,0.0,0.0761,0.0751,0.00802,0.00774,59,57,5.299
17.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,5.13
17.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4.969
17.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.813
18.011,0.00388,0.00375,0.0,0.0,0.0448,0.0469,0.00931,0.00901,58,57,4.995
18.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,4.839
18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4.688
18.071,0.00281,0.0,0.0,0.0,0.0563,0.0,0.00719,0.0,44,0,4.889
18.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,4.737
18.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,4.59
18.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.45
18.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.314
18.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.184
18.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.06
18.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.94
18.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.824
18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.714
18.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.607
18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.505
18.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.407
18.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.312
18.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.222
18.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.135
18.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.051
18.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.97
18.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.893
18.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.819
18.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.748
18.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.679
18.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.613
